Time (hours),Price,Regime,Spread (bps),Inventory,Cash,PnL
0.25,91127.7208908653,0,5.829352361921558,-0.15000000000000002,13702.37211196115,33.21397833135234
0.25416666666666665,91137.34498209048,0,5.603978850201059,-0.2,18261.41423447947,33.94523806137295
0.25833333333333336,91119.97410230784,0,5.603978850201059,-0.2,18261.41423447947,37.419414017902454
0.2625,91125.37219871463,0,5.603978850201059,-0.2,18261.41423447947,36.33979473654472
0.26666666666666666,91128.60877079373,0,5.603978850201059,-0.2,18261.41423447947,35.692480320725736
0.2708333333333333,91128.88314079447,0,5.603978850201059,-0.2,18261.41423447947,35.63760632057529
0.275,91127.40991262815,0,5.603978850201059,-0.2,18261.41423447947,35.93225195384002
0.2791666666666667,91133.53503671722,0,5.603978850201059,-0.2,18261.41423447947,34.70722713602663
0.2833333333333333,91143.21784031726,0,5.603978850201059,-0.2,18261.41423447947,32.770666416017775
0.2875,91172.27955224407,0,5.603978850201059,-0.2,18261.41423447947,26.958324030656513
0.2916666666666667,91167.15668124474,0,5.829352361921558,-0.15000000000000002,13705.354894498945,30.28139231223213
0.29583333333333334,91175.67827238164,0,5.603978850201059,-0.2,18266.36995596183,31.2343014854996
0.3,91183.72997999912,0,5.603978850201059,-0.2,18266.36995596183,29.623959962005756
0.30416666666666664,91186.36636575991,0,5.603978850201059,-0.2,18266.36995596183,29.096682809846243
0.30833333333333335,91215.55987371298,0,5.3786053384805586,-0.25,22828.243306592525,24.353338164281013
0.3125,91202.1608271767,0,5.1532318267600585,-0.3,27391.474362764617,30.82611461160559
0.31666666666666665,91178.61751586587,0,5.1532318267600585,-0.3,27391.474362764617,37.8891080048561
0.32083333333333336,91192.78743035956,0,5.1532318267600585,-0.3,27391.474362764617,33.63813365675014
0.325,91175.4484033056,0,5.3786053384805586,-0.25,22834.184679119426,40.32257829302398
0.32916666666666666,91166.08587246858,0,5.3786053384805586,-0.25,22834.184679119426,42.66321100228015
0.3333333333333333,91180.74484351807,0,5.3786053384805586,-0.25,22834.184679119426,38.99846823990811
0.3375,91180.51520661378,0,5.1532318267600585,-0.3,27395.674047500237,41.51948551610258
0.3416666666666667,91168.76365964327,0,5.1532318267600585,-0.3,27395.674047500237,45.04494960725788
0.3458333333333333,91156.85150574417,0,5.1532318267600585,-0.3,27395.674047500237,48.61859577698851
0.35,91148.46706736002,0,5.1532318267600585,-0.3,27395.674047500237,51.13392729223051
0.3541666666666667,91150.78763927521,0,5.1532318267600585,-0.3,27395.674047500237,50.43775571767401
0.35833333333333334,91153.60579125011,0,5.1532318267600585,-0.3,27395.674047500237,49.592310125204676
0.3625,91155.31099237446,0,5.1532318267600585,-0.3,27395.674047500237,49.08074978789955
0.36666666666666664,91127.02937886663,0,5.1532318267600585,-0.3,27395.674047500237,57.56523384024695
0.37083333333333335,91115.65373832258,0,4.7024848033190585,-0.4,36513.072972467635,66.81147713860264
0.375,91132.7948349768,0,4.9278583150395585,-0.35000000000000003,31959.43263543675,62.95444319487069
0.37916666666666665,91128.88784924136,0,4.9278583150395585,-0.35000000000000003,31959.43263543675,64.3218882022702
0.38333333333333336,91114.38933263863,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,70.91679442172972
0.3875,91117.37515067197,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,70.02104901172788
0.39166666666666666,91120.18792536695,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,69.17721660323514
0.3958333333333333,91103.36556805795,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,74.22392379593293
0.4,91112.48275983108,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,71.48876626399579
0.4041666666666667,91114.40012985034,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,70.91355525821928
0.4083333333333333,91144.13023630371,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,61.99452332220608
0.4125,91139.34861337926,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,63.42901019954297
0.4166666666666667,91146.59807265115,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,61.2541724179755
0.42083333333333334,91122.445699952,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,68.49988422772003
0.425,91132.67364841053,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,65.4314996901594
0.42916666666666664,91134.59903918667,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,64.85388245732247
0.43333333333333335,91142.19011505242,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,62.57655969759435
0.4375,91160.70370054539,0,5.1532318267600585,-0.30000000000000004,27405.233594213325,57.02248404970305
0.44166666666666665,91178.69762611014,0,5.3786053384805586,-0.25000000000000006,22849.547270384355,54.872863856817276
0.44583333333333336,91161.41846334627,0,5.3786053384805586,-0.25000000000000006,22849.547270384355,59.192654547783604
0.45,91162.88530780087,0,5.3786053384805586,-0.25000000000000006,22849.547270384355,58.82594343413439
0.45416666666666666,91145.91733523742,0,5.603978850201059,-0.20000000000000007,18293.854650902253,64.67118385476351
0.4583333333333333,91157.01928914968,0,5.603978850201059,-0.20000000000000007,18293.854650902253,62.45079307230844
0.4625,91156.24537631952,0,5.603978850201059,-0.20000000000000007,18293.854650902253,62.605575638343
0.4666666666666667,91143.21161705014,0,5.603978850201059,-0.20000000000000007,18293.854650902253,65.21232749221963
0.4708333333333333,91164.42525653256,0,5.829352361921558,-0.15000000000000008,13739.247893200954,64.58410472106334
0.475,91166.67943639356,0,5.829352361921558,-0.15000000000000008,13739.247893200954,64.24597774191352
0.4791666666666667,91144.19493257708,0,5.603978850201059,-0.20000000000000007,18300.239078511135,71.40009199571068
0.48333333333333334,91140.7407421951,0,5.603978850201059,-0.20000000000000007,18300.239078511135,72.09093007210686
0.4875,91136.04740258394,0,5.829352361921558,-0.15000000000000008,13745.755795318935,75.34868493133763
0.49166666666666664,91152.08116259812,0,5.829352361921558,-0.15000000000000008,13745.755795318935,72.94362092921074
0.49583333333333335,91172.53855050255,0,6.054725873642058,-0.10000000000000007,9190.808525187125,73.55467013686393
0.5,91164.15541155267,0,6.054725873642058,-0.10000000000000007,9190.808525187125,74.3929840318524
0.5041666666666667,91142.7773716626,0,6.054725873642058,-0.10000000000000007,9190.808525187125,76.53078802085838
0.5083333333333333,91117.71291759926,0,6.054725873642058,-0.10000000000000007,9190.808525187125,79.0372334271924
0.5125,91139.6830580219,0,6.054725873642058,-0.10000000000000007,9190.808525187125,76.84021938492879
0.5166666666666667,91156.18160389192,0,6.054725873642058,-0.10000000000000007,9190.808525187125,75.19036479792703
0.5208333333333334,91160.76109743156,0,6.054725873642058,-0.10000000000000007,9190.808525187125,74.73241544396296
0.525,91186.55313230757,0,6.054725873642058,-0.10000000000000007,9190.808525187125,72.1532119563617
0.5291666666666667,91199.36243175514,0,6.054725873642058,-0.10000000000000007,9190.808525187125,70.8722820116036
0.5333333333333333,91210.00686197307,0,6.054725873642058,-0.10000000000000007,9190.808525187125,69.80783898981099
0.5375,91197.71930339727,0,6.280099385362558,-0.05000000000000007,4633.069440030883,73.18347486101266
0.5416666666666666,91206.73824176047,0,6.054725873642058,-0.10000000000000007,9195.819058905465,75.14523472941073
0.5458333333333333,91220.11309593517,0,6.054725873642058,-0.10000000000000007,9195.819058905465,73.80774931193992
0.55,91225.413141978,0,6.054725873642058,-0.10000000000000007,9195.819058905465,73.2777447076569
0.5541666666666667,91208.56595778574,0,6.054725873642058,-0.10000000000000007,9195.819058905465,74.96246312688345
0.5583333333333333,91224.48393262833,0,6.054725873642058,-0.10000000000000007,9195.819058905465,73.37066564262568
0.5625,91238.99602867856,0,6.054725873642058,-0.10000000000000007,9195.819058905465,71.91945603760178
0.5666666666666667,91236.32455244033,0,6.054725873642058,-0.10000000000000007,9195.819058905465,72.18660366142467
0.5708333333333333,91256.0456729597,0,6.054725873642058,-0.10000000000000007,9195.819058905465,70.2144916094876
0.575,91248.86570702982,0,6.054725873642058,-0.10000000000000007,9195.819058905465,70.93248820247572
0.5791666666666667,91250.54555654778,0,6.054725873642058,-0.10000000000000007,9195.819058905465,70.76450325068072
0.5833333333333334,91249.64672119274,0,6.054725873642058,-0.10000000000000007,9195.819058905465,70.85438678618448
0.5875,91232.36023889747,0,6.054725873642058,-0.10000000000000007,9195.819058905465,72.58303501571027
0.5916666666666667,91244.3239907878,0,6.054725873642058,-0.10000000000000007,9195.819058905465,71.38665982667771
0.5958333333333333,91256.48452401793,0,6.054725873642058,-0.10000000000000007,9195.819058905465,70.17060650366511
0.6,91269.44724343157,0,6.054725873642058,-0.10000000000000007,9195.819058905465,68.87433456230065
0.6041666666666666,91261.59832404001,0,6.054725873642058,-0.10000000000000007,9195.819058905465,69.65922650145694
0.6083333333333333,91260.46799804225,0,5.829352361921558,-0.15000000000000008,13761.661794910677,72.5915952043324
0.6125,91262.09870740885,0,6.054725873642058,-0.10000000000000007,9201.298342131937,75.08847139104546
0.6166666666666667,91257.60570695784,0,6.505472897083059,-6.938893903907228e-17,80.61414129431796,80.61414129431162
0.6208333333333333,91249.60047965842,0,6.505472897083059,-6.938893903907228e-17,80.61414129431796,80.61414129431162
0.625,91260.59899533048,0,6.730846408803559,0.04999999999999993,-4478.897773674653,84.1321760918654
0.6291666666666667,91273.51146833172,0,6.280099385362558,-0.05000000000000007,4653.304736608527,89.62916319193391
0.6333333333333333,91283.96528187761,0,6.280099385362558,-0.05000000000000007,4653.304736608527,89.10647251463979
0.6375,91283.29563415381,0,6.280099385362558,-0.05000000000000007,4653.304736608527,89.13995490082925
0.6416666666666667,91281.00128783923,0,6.280099385362558,-0.05000000000000007,4653.304736608527,89.2546722165589
0.6458333333333334,91291.61982923993,0,6.280099385362558,-0.05000000000000007,4653.304736608527,88.72374514652347
0.65,91314.30551748988,0,6.280099385362558,-0.05000000000000007,4653.304736608527,87.58946073402603
0.6541666666666667,91348.66406911032,0,6.054725873642058,-0.10000000000000007,9221.887327052798,87.02092014175832
0.6583333333333333,91366.15187195265,0,5.829352361921558,-0.15000000000000008,13792.085986107624,87.16320531471865
0.6625,91352.17394989682,0,5.829352361921558,-0.15000000000000008,13792.085986107624,89.25989362309338
0.6666666666666666,91378.35206110748,0,5.3786053384805586,-0.2500000000000001,22932.628621207125,88.04060593024406
0.6708333333333333,91389.04570509329,0,5.3786053384805586,-0.2500000000000001,22932.628621207125,85.36719493379132
0.675,91404.17872119475,0,5.3786053384805586,-0.2500000000000001,22932.628621207125,81.58394090842557
0.6791666666666667,91386.08754748455,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,89.46942803963248
0.6833333333333333,91411.41275380239,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,81.87186614427992
0.6875,91389.00096168136,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,88.59540378058955
0.6916666666666667,91403.83449350517,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,84.14534423344594
0.6958333333333333,91397.0450343325,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,86.18218198524482
0.7,91428.15436077278,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,76.8493840531628
0.7041666666666667,91437.10405006849,0,5.1532318267600585,-0.3000000000000001,27505.295692285006,74.1644772644504
0.7083333333333334,91459.86525304485,0,5.3786053384805586,-0.2500000000000001,22935.79647275527,70.83015949404944
0.7125,91416.61326573818,0,5.3786053384805586,-0.2500000000000001,22935.79647275527,81.6431563207152
0.7166666666666667,91411.54964531082,0,5.603978850201059,-0.20000000000000012,18367.424278889048,85.11434982687206
0.7208333333333333,91381.8304393731,0,5.603978850201059,-0.20000000000000012,18367.424278889048,91.05819101441739
0.725,91400.85116116908,0,5.603978850201059,-0.20000000000000012,18367.424278889048,87.25404665522001
0.7291666666666666,91416.77682323974,0,5.3786053384805586,-0.2500000000000001,22940.02787913149,85.83367332154376
0.7333333333333333,91421.24896693783,0,5.1532318267600585,-0.3000000000000001,27513.325194112716,86.95050403135974
0.7375,91405.94798685172,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,93.13132350197702
0.7416666666666667,91422.97709780974,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,88.87404576247354
0.7458333333333333,91414.15543743536,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,91.07946085606818
0.75,91410.8036175192,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,91.91741583510884
0.7541666666666667,91407.78850212354,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,92.67119468402234
0.7583333333333333,91381.32678503936,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,99.28662395506763
0.7625,91380.27775115983,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,99.54888242495144
0.7666666666666667,91388.47589470616,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,97.49934653836681
0.7708333333333334,91380.15698275772,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,99.57907452547806
0.775,91374.15027760089,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,101.08075081468633
0.7791666666666667,91384.32270125547,0,5.3786053384805586,-0.2500000000000001,22944.61832021492,98.53764490104004
0.7833333333333333,91374.80431692925,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,103.85076122857936
0.7875,91342.04074311435,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,113.67983337304759
0.7916666666666666,91339.48465245827,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,114.44666056987262
0.7958333333333333,91319.58416188088,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,120.41680774309134
0.8,91319.89977046335,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,120.32212516834988
0.8041666666666667,91287.70796197682,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,129.97966771430947
0.8083333333333333,91280.99373578149,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,131.9939355729075
0.8125,91290.24926193872,0,5.1532318267600585,-0.3000000000000001,27516.292056307364,129.21727772574013
0.8166666666666667,91318.27041204608,0,4.927858315039558,-0.3500000000000001,32083.156718494145,121.7620742780091
0.8208333333333333,91313.51738733,0,4.927858315039558,-0.3500000000000001,32083.156718494145,123.42563292863997
0.825,91327.95620812227,0,4.927858315039558,-0.3500000000000001,32083.156718494145,118.3720456513438
0.8291666666666667,91349.25749701243,0,5.1532318267600585,-0.3000000000000001,27519.00916423001,114.23191512627454
0.8333333333333334,91348.20599390086,0,5.1532318267600585,-0.3000000000000001,27519.00916423001,114.54736605974176
0.8375,91339.81756658612,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,118.99816530065436
0.8416666666666667,91345.7150593417,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,117.52379211175867
0.8458333333333333,91383.61760298177,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,108.04815620174122
0.85,91380.9063163315,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,108.72597786430924
0.8541666666666666,91384.61651448534,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,107.79842832584836
0.8583333333333333,91365.87315669084,0,5.3786053384805586,-0.2500000000000001,22953.952556947195,112.48426777447457
0.8625,91356.51308113267,0,4.927858315039558,-0.3500000000000001,32095.45408234743,120.67450395098786
0.8666666666666667,91370.75672449976,0,4.927858315039558,-0.3500000000000001,32095.45408234743,115.68922877250588
0.8708333333333333,91358.50028802991,1,6.767732196781057,-0.3000000000000001,27529.167556838824,121.61747042983916
0.875,91349.23508010826,1,6.767732196781057,-0.3000000000000001,27529.167556838824,124.3970328063333
0.8791666666666667,91321.79651148169,1,6.427037230059057,-0.3500000000000001,32099.72044664125,137.09166762265158
0.8833333333333333,91294.59107327687,1,6.767732196781057,-0.3000000000000001,27536.565263997643,148.18794201457422
0.8875,91349.02539787526,1,6.767732196781057,-0.3000000000000001,27536.565263997643,131.8576446350562
0.8916666666666667,91376.74043781975,1,6.767732196781057,-0.3000000000000001,27536.565263997643,123.5431326517064
0.8958333333333334,91410.10606606305,1,6.767732196781057,-0.3000000000000001,27536.565263997643,113.53344417871995
0.9,91409.01358598587,1,6.767732196781057,-0.3000000000000001,27536.565263997643,113.86118820187403
0.9041666666666667,91406.22083989652,1,6.767732196781057,-0.3000000000000001,27536.565263997643,114.69901202867914
0.9083333333333333,91442.04648941313,1,6.767732196781057,-0.3000000000000001,27536.565263997643,103.9513171736944
0.9125,91520.12862641251,1,6.427037230059057,-0.3500000000000001,32111.76186487913,79.71684563474264
0.9166666666666666,91463.68297466521,1,6.427037230059057,-0.3500000000000001,32111.76186487913,99.47282374629867
0.9208333333333333,91469.38035007381,1,6.767732196781057,-0.3000000000000001,27541.516918624253,100.70281360209992
0.925,91383.58271492251,1,6.767732196781057,-0.3000000000000001,27541.516918624253,126.4421041474925
0.9291666666666667,91385.85699651063,1,6.767732196781057,-0.3000000000000001,27541.516918624253,125.75981967105326
0.9333333333333333,91365.25752582983,1,6.767732196781057,-0.3000000000000001,27541.516918624253,131.93966087529407
0.9375,91302.78634362466,1,6.767732196781057,-0.3000000000000001,27541.516918624253,150.68101553684755
0.9416666666666667,91290.6736770122,1,6.767732196781057,-0.3000000000000001,27541.516918624253,154.3148155205854
0.9458333333333333,91257.93880170761,1,6.767732196781057,-0.3000000000000001,27541.516918624253,164.13527811196036
0.95,91235.99748168711,1,6.767732196781057,-0.3000000000000001,27541.516918624253,170.71767411811015
0.9541666666666667,91249.06105741831,1,6.767732196781057,-0.3000000000000001,27541.516918624253,166.79860139875018
0.9583333333333334,91231.14017073368,1,7.108427163503057,-0.2500000000000001,22982.15161179556,174.3665691121314
0.9625,91235.08568421823,1,7.108427163503057,-0.2500000000000001,22982.15161179556,173.3801907409943
0.9666666666666667,91287.14747704819,1,7.108427163503057,-0.2500000000000001,22982.15161179556,160.3647425335039
0.9708333333333333,91290.8415905392,1,6.767732196781057,-0.3000000000000001,27549.753525841992,162.50104868022026
0.975,91300.98789246893,1,6.767732196781057,-0.3000000000000001,27549.753525841992,159.45715810130423
0.9791666666666666,91314.31513516475,1,6.767732196781057,-0.3000000000000001,27549.753525841992,155.45898529255646
0.9833333333333333,91335.76814285287,1,6.427037230059057,-0.3500000000000001,32118.559236753066,151.04038675455377
0.9875,91371.00681535882,1,6.086342263337057,-0.4000000000000001,36688.28273580716,139.88000966362597
0.9916666666666667,91430.26258448337,1,6.086342263337057,-0.4000000000000001,36688.28273580716,116.17770201380335
0.9958333333333333,91397.25546162411,1,6.427037230059057,-0.3500000000000001,32119.55198593957,130.51257437112508
1.0,91346.906735136,1,6.767732196781057,-0.3000000000000001,27552.626280676253,148.55426013544275
1.0041666666666667,91302.85781597211,1,6.427037230059057,-0.3500000000000001,32123.062674441993,167.06243885174626
1.0083333333333333,91314.86200437609,1,6.427037230059057,-0.3500000000000001,32123.062674441993,162.86097291035549
1.0125,91363.35828651351,1,6.427037230059057,-0.3500000000000001,32123.062674441993,145.8872741622581
1.0166666666666666,91394.63966076198,1,6.086342263337057,-0.4000000000000001,36694.16656729352,136.31070298871782
1.0208333333333333,91420.22040826314,1,6.086342263337057,-0.4000000000000001,36694.16656729352,126.07840398825647
1.025,91375.25242117998,1,6.086342263337057,-0.4000000000000001,36694.16656729352,144.06559882152214
1.0291666666666666,91330.8298461718,1,6.086342263337057,-0.4000000000000001,36694.16656729352,161.83462882479216
1.0333333333333334,91367.99499823748,1,6.086342263337057,-0.4000000000000001,36694.16656729352,146.96856799851957
1.0375,91377.23009726596,1,6.086342263337057,-0.4000000000000001,36694.16656729352,143.27452838712634
1.0416666666666667,91446.14566615001,1,6.086342263337057,-0.4000000000000001,36694.16656729352,115.7083008335103
1.0458333333333334,91397.47616555498,1,6.086342263337057,-0.4000000000000001,36694.16656729352,135.17610107151995
1.05,91387.89509263693,1,5.745647296615058,-0.45000000000000007,41266.82175718101,142.26896549438243
1.0541666666666667,91409.77469967291,1,5.745647296615058,-0.45000000000000007,41266.82175718101,132.42314232819626
1.0583333333333333,91417.8278407532,1,6.086342263337057,-0.4000000000000001,36698.9590638218,131.82792752051319
1.0625,91436.62358259546,1,6.086342263337057,-0.4000000000000001,36698.9590638218,124.30963078360946
1.0666666666666667,91457.01948804155,1,6.086342263337057,-0.4000000000000001,36698.9590638218,116.15126860517194
1.0708333333333333,91463.02587676918,1,6.086342263337057,-0.4000000000000001,36698.9590638218,113.74871311411698
1.075,91435.67445048488,1,6.086342263337057,-0.4000000000000001,36698.9590638218,124.68928362784209
1.0791666666666666,91365.46025373568,1,6.086342263337057,-0.4000000000000001,36698.9590638218,152.77496232751582
1.0833333333333333,91388.89266001551,1,5.745647296615058,-0.45000000000000007,41270.012483819344,145.01078681235958
1.0875,91372.26134136251,1,5.745647296615058,-0.45000000000000007,41270.012483819344,152.4948802062063
1.0916666666666666,91448.21558945066,1,5.745647296615058,-0.45000000000000007,41270.012483819344,118.31546856654313
1.0958333333333334,91491.82051120653,1,5.745647296615058,-0.45000000000000007,41270.012483819344,98.69325377640052
1.1,91472.85340145374,1,5.745647296615058,-0.45000000000000007,41270.012483819344,107.22845316515304
1.1041666666666667,91449.36031204446,1,5.745647296615058,-0.45000000000000007,41270.012483819344,117.800343399329
1.1083333333333334,91491.1815663087,1,5.745647296615058,-0.45000000000000007,41270.012483819344,98.98077898041811
1.1125,91473.01887143454,1,5.745647296615058,-0.45000000000000007,41270.012483819344,107.15399167379655
1.1166666666666667,91495.25158727221,1,5.745647296615058,-0.45000000000000007,41270.012483819344,97.14926954684051
1.1208333333333333,91419.94074389341,1,5.745647296615058,-0.45000000000000007,41270.012483819344,131.03914906729915
1.125,91404.31347792663,1,5.745647296615058,-0.45000000000000007,41270.012483819344,138.07141875235538
1.1291666666666667,91304.182649004,1,5.745647296615058,-0.45000000000000007,41270.012483819344,183.13029176754208
1.1333333333333333,91277.73193522422,1,5.404952329893057,-0.5000000000000001,45837.844624420584,198.97865680846735
1.1375,91272.32699477684,1,5.404952329893057,-0.5000000000000001,45837.844624420584,201.68112703215593
1.1416666666666666,91243.94526264761,1,5.064257363171056,-0.5500000000000002,50403.92758704166,219.75769258545915
