Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-03-30 00:00:00-04:00,370.4791131725585,371.44659205631615,369.1640688399087,370.7702941894531,76262200,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,371.3433553234137,373.84190010565226,371.31517743232524,372.27325439453125,112734200,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,374.2175182637231,376.3497499113352,374.01087089402483,376.2933654785156,99682900,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,378.9703991036064,382.2391771244886,378.8952676312016,381.6943664550781,91684800,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,381.1308289814851,382.52097628372144,380.7926656747282,381.4689636230469,62021000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,381.2998909260838,382.2579677288621,380.83964255982676,381.9104309082031,55836300,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,383.169082404591,383.7796223731057,382.22978132527777,383.7232666015625,57863100,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,383.6011597225974,386.68206594090964,383.4790460028009,386.5129699707031,61104600,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,385.9119052045941,386.92633789172277,385.30136515533724,386.6539611816406,56704900,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,386.55063820355076,388.42924068380813,386.16552125527414,387.7998962402344,56551000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,387.7715834962868,388.8329981149413,385.93056173213307,386.4753723144531,61659900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,388.62645070144174,390.8995721092551,388.57949710976976,390.6271667480469,60229800,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,391.9233065582293,392.5432486015953,390.4955794877189,391.9327087402344,82037300,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,390.9935466931835,391.44439294652807,388.6734714638503,390.00726318359375,78498500,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,388.7861693749754,389.89453792912616,385.66768246125105,387.15179443359375,81851800,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,386.53179186236076,391.0216498230792,386.39087376993405,390.81500244140625,66793000,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,390.6459606729042,391.4819237726124,386.17487812172334,387.24566650390625,97582800,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,387.80921498913796,392.8626591602239,387.73408351877964,391.4443054199219,73209200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,392.10180949279464,392.83446312200067,391.5100452797452,392.261474609375,52182400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,392.56205776555026,392.75933161334007,391.03099255803073,392.17694091796875,51303100,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,392.44935635947223,393.5765290480743,391.59458899256765,392.0642395019531,51238900,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,394.80706316331424,395.1827778873398,391.1625701433545,394.5628356933594,78544300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,392.2803834124828,393.13515098498806,391.06867678055795,391.97039794921875,85527000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,393.9710874878237,394.35620441187757,392.3179369015112,392.8157653808594,68128300,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,390.8149698608731,391.31279823905703,386.6820512371507,390.39227294921875,101591200,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,392.0455002036445,392.28032548014147,389.9508484178214,390.5144348144531,60162200,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,390.5895491108578,393.7643912958881,388.5700575548466,393.6329040527344,74321400,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,394.4031187718038,397.1552638788367,393.71741870821324,396.49774169921875,67733800,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,396.85468254314804,397.0801056159915,392.44935844844775,392.57147216796875,81852400,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,388.0252911469242,390.06355848668846,385.16980776928204,389.0679016113281,116888000,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,386.26877132282095,387.54620695915764,379.47761458394103,380.8020324707031,134811000,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,382.3613465342383,387.32085572584305,382.3143642750986,385.3764953613281,106394000,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,388.12859676699367,392.1488043000285,388.10041888080025,391.2940368652344,82201600,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,390.1762853009676,391.11558637114666,388.2694766099181,390.2983703613281,65129200,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,390.5613571651362,390.80558460602117,386.7759751573817,386.9356689453125,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,382.2204141885532,386.0997036321242,380.726900222138,385.9212341308594,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,386.80415905405096,391.34099915612734,386.6820739969034,390.07293701171875,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,391.56647597870926,392.81576259314926,389.2933831892121,389.7536315917969,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,392.00793055362107,394.8070582433423,391.7637030867097,393.72686767578125,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,394.81640728655066,395.1733462806178,392.27090940571543,392.853271484375,57451400,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,393.4450323737221,394.14010598871914,392.4024219512265,393.6329040527344,43088600,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,394.66615865220234,395.1827627948583,393.55776156064326,393.8395690917969,56707700,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,395.41754941191766,395.6805525494972,394.3091810939177,394.54400634765625,58520200,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,396.9204393963293,397.06132881646664,393.75499954141014,394.19647216796875,54216600,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,394.8539863190647,395.66180014538963,393.83955377586835,394.81640625,49097100,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,392.4869637913171,394.4970532057338,391.01225420938147,393.3511047363281,58138800,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,395.2109261990949,397.24922213882013,393.4168577110476,396.9486389160156,55938800,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,396.93922176181667,397.11769125205126,395.6242060431354,396.5635070800781,51555000,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,397.42764801953655,397.5215838562783,394.8070187651546,396.6480407714844,47134300,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,397.49343447474456,397.56859461560464,395.8308818394501,396.0563049316406,48436300,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,397.28679886427324,398.85544436779344,395.96238082799704,397.8973388671875,51020100,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,398.4515917474272,398.66761268379514,397.1553514684253,398.5549011230469,45570800,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,398.6675381475228,399.55048342857026,397.4182803625306,399.4471740722656,42358500,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,399.5974533103558,399.63500471228963,397.8315628029255,398.7145080566406,51508500,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,398.8554299159279,399.0808530066341,394.4313297696512,396.4883728027344,80386100,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,396.0751242003329,397.3431578068043,393.86776078894104,396.3569030761719,90949700,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,393.054854134911,393.7522018444876,390.8025947372086,391.0099182128906,118676300,1.376,0.0,0.0
2021-06-21 00:00:00-04:00,392.78153768086196,396.7960607981438,391.9616767645668,396.6075744628906,72822000,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,396.5980985816094,399.5665708918654,395.872452205144,398.72784423828125,57700300,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,398.8033117406512,399.61373969091704,398.1625042322118,398.247314453125,49445400,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,400.40531995318634,401.0272615121453,400.15086055645696,400.60321044921875,45110300,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,401.35713701848357,402.4785645361461,401.02730032052824,402.0262145996094,58129500,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,402.5539081945489,403.00622930202064,401.3476706430046,402.83660888671875,53159600,0.0,0.0,0.0
2021-06-29 00:00:00-04:00,403.22302619406673,403.86383366669776,402.51624563364214,403.05340576171875,35970500,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,402.59161545470596,404.0711496359645,402.5633453831712,403.39263916015625,64827900,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,404.1559972589853,405.7863148923217,404.0900241663064,405.6260986328125,53441000,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,406.7947067833421,409.08466931787336,405.7109533843107,408.7265625,57697700,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,408.7829877536855,408.9997441243618,405.230248168771,407.9819641113281,68710400,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,408.6699403767782,409.7065575998138,406.6438418893297,409.423828125,63549500,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,404.07113536169277,406.85115025329117,402.8837348812311,406.08782958984375,97595200,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,407.6051312537641,410.72438770563554,405.8900032248074,410.4228210449219,76238600,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,410.3379108909958,412.14728165569136,409.9044268961415,411.892822265625,52889600,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,411.1012764391813,412.60908078126454,410.2248754107305,410.4887390136719,52911300,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,412.19438410369895,412.6844369921227,409.8478820337302,411.1012268066406,64130400,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,409.7536226568841,410.43213306408956,407.7840645151698,409.69708251953125,55126400,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,410.88444975390706,410.9315569449081,406.08777009586936,406.4835510253906,75874700,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,401.63041041560604,406.5496042508232,397.6535906579479,400.480712890625,147987000,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,401.14981020901354,407.50143136098563,400.3487864518047,406.21978759765625,99608200,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,407.4259674911037,409.6499850627454,406.1726227380265,409.50860595703125,64724400,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,409.68770044604696,410.61123740243363,408.6982191605414,410.3662109375,47878500,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,412.30745500078007,414.9272535251427,411.61954039841163,414.5880126953125,63766600,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,413.9943528266913,415.6152373869866,413.94724562650384,415.6058044433594,43719200,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,414.55970913416786,414.5879792010365,410.86559076251154,413.7115783691406,67397100,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,414.3429853060343,414.9272525731602,412.1095635711947,413.5419616699219,52472400,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,414.47495280469855,416.34083497848155,414.4655198615265,415.2571105957031,47435300,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,412.6750483001058,414.7011468766554,412.54310212092867,413.240478515625,68951200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,414.9649721562708,415.5209693765124,412.0153368747902,412.3734436035156,58783300,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,413.1744764060181,415.85081522859116,410.9693246034538,415.7283020019531,58053900,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,414.43723730712765,415.70001501829813,413.4477561089558,413.683349609375,46732200,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,414.85192797034676,416.3880023567007,414.53152422702374,416.3031921386719,38969700,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,416.6235169568607,417.4151076008132,416.3407875246828,416.99102783203125,46930000,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,416.96282626036293,417.2832299956223,415.87910182307905,416.65185546875,41222600,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,417.104162412718,417.8863489753924,416.41624776534786,417.1701354980469,43339300,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,418.2445206471336,418.3010607979152,417.11366011354374,418.2068176269531,44034300,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,418.0558941008532,419.6014010611739,417.15122323276967,419.46002197265625,38909400,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,419.9124501650049,420.2422868348311,419.42242601144585,420.22344970703125,39470300,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,418.9135869117013,421.344899606322,417.34924234487704,421.2129821777344,73740000,0.0,0.0,0.0
2021-08-17 00:00:00-04:00,418.6403008442786,419.31881141124575,415.44566729575104,418.45184326171875,92673900,0.0,0.0,0.0
2021-08-18 00:00:00-04:00,417.4340604720206,419.007838013175,413.62688947530796,413.87188720703125,89351900,0.0,0.0,0.0
2021-08-19 00:00:00-04:00,411.1294846330788,415.7188700590571,410.98813428830914,414.5126037597656,92812200,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,414.86136729657244,418.1408108133749,414.3713143506773,417.81097412109375,72008700,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,419.50724526961505,422.4003405723056,417.88636071569806,421.4862365722656,54973000,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,422.15533447265625,422.69249462166556,421.63704021173714,422.15533447265625,38744700,0.0,0.0,0.0
2021-08-25 00:00:00-04:00,422.3438205693488,423.559462473527,421.9668479154579,423.0411682128906,40529700,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,422.7584711319364,422.9940646791914,420.44967162422427,420.5439147949219,57829600,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,421.3542285123297,424.6808073469673,421.2976883770417,424.3038635253906,77235100,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,424.9824602396445,426.9614516536512,424.737433764308,426.16986083984375,48357400,0.0,0.0,0.0
2021-08-31 00:00:00-04:00,426.07558173887935,426.41482259090867,424.9353171964827,425.5384216308594,59300200,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,426.4808008884569,426.9990951161605,425.52899388811954,425.76458740234375,48721400,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,427.1969761084833,427.8848907026548,425.8682253562047,427.074462890625,42501000,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,425.93423673953987,427.4891481821727,425.52899403811125,426.9708251953125,47170500,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,426.6221509198319,426.71639407724444,424.76567287880226,425.4441833496094,51671500,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,424.90700515933963,425.6420556917791,422.9939584275475,424.92584228515625,56181900,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,424.72800123617645,426.4902361306357,422.8620902402333,423.10711669921875,57970400,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,425.0484188351165,425.4724699214577,419.6486049305723,419.7711181640625,89948200,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,422.78674564275116,423.0506092501372,418.51776320347204,420.8454284667969,83738600,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,422.29660910795604,422.50393252693954,417.67898251311084,418.5742492675781,78197100,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,418.99834698875156,422.569952703373,417.8863525079796,422.07049560546875,78792200,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,421.542748054448,422.5227963160608,418.43289657344855,421.4013977050781,77786700,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,420.6243109675202,421.04972055207907,416.93725479469646,417.2965087890625,118425000,1.428,0.0,0.0
2021-09-20 00:00:00-04:00,411.13253612741795,412.7207895345976,405.44125147503127,410.3384094238281,166445500,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,412.69240910261504,413.99705607133166,409.42135736948416,409.9507751464844,92526100,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,412.23870020664197,416.0013755919032,410.0643073507597,413.9498596191406,102350100,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,415.8311930271532,420.59598269867746,415.594844733839,418.9793395996094,76396000,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,417.33434194671065,420.38797211616685,417.116891142323,419.6694641113281,62094800,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,418.6295422330679,419.801820517325,417.7692309966468,418.4688415527344,61371100,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,415.6799793382852,416.0108727610826,409.2985746100589,410.0359802246094,130436300,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,411.42568650170494,413.174669766259,410.1588630219982,410.7261047363281,82329200,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,412.2103357165181,412.91938062174535,405.3656981304132,405.7060546875,140506000,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,407.4455041184316,412.21972744584093,403.9002802066604,410.5274658203125,129240100,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,409.3552377258311,410.26280707989173,403.07781330339657,405.23333740234375,128570000,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,406.74589841121053,411.7092119458161,405.9423373960166,409.4497375488281,90682500,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,405.8289210246934,411.35947691198606,404.1934092838429,411.1514892578125,113032200,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,414.4508699874333,417.56119232624303,414.27124300116697,414.70611572265625,72437500,0.0,0.0,0.0
2021-10-08 00:00:00-04:00,415.48142086366084,415.8690355442699,413.31646232118084,413.9498596191406,74557400,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,413.28803338816016,416.21875764307975,410.8867269385169,410.9529113769531,65233300,0.0,0.0,0.0
2021-10-12 00:00:00-04:00,411.87938768938386,412.2858997617165,409.14718802650935,409.9413146972656,71181200,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,410.97183229549677,412.23865560546676,407.97495228229155,411.4161682128906,72974000,0.0,0.0,0.0
2021-10-14 00:00:00-04:00,415.1030780016892,418.48760054596187,414.6303815788321,418.3363342285156,70236800,0.0,0.0,0.0
2021-10-15 00:00:00-04:00,420.46356428916977,421.8911170450239,419.83960140616944,421.52239990234375,66260200,0.0,0.0,0.0
2021-10-18 00:00:00-04:00,419.7261881983604,423.11068290216224,419.0644014683072,422.7703552246094,62213200,0.0,0.0,0.0
2021-10-19 00:00:00-04:00,424.40593545300055,426.09816853776465,423.7914067813759,426.0320129394531,46996800,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,426.49525060811925,428.007885539752,426.3818080371913,427.7053527832031,49571600,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,427.10023941382957,429.0477469328398,426.6653666569625,428.82086181640625,41305400,0.0,0.0,0.0
2021-10-22 00:00:00-04:00,428.38595852420775,429.8418719034651,426.41952481825643,428.3764953613281,58845100,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,429.47315880576673,431.00469094915405,427.6863809221838,430.6737976074219,45214500,0.0,0.0,0.0
2021-10-26 00:00:00-04:00,432.2337083526217,433.45324459839003,430.68324992234994,431.0614013671875,56075100,0.0,0.0,0.0
2021-10-27 00:00:00-04:00,431.52467924143804,432.19590024422723,429.07608579606,429.1517333984375,72438000,0.0,0.0,0.0
2021-10-28 00:00:00-04:00,430.58873275599586,433.3681907749106,430.5792984437599,433.2925720214844,51437900,0.0,0.0,0.0
2021-10-29 00:00:00-04:00,430.9763198433911,434.46482246353304,430.68325030954554,434.1717529296875,70162400,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,435.1644227185032,435.54260303098476,433.1791203335106,434.91864013671875,48433600,0.0,0.0,0.0
2021-11-02 00:00:00-04:00,435.08877911299237,436.9890283255675,434.9564102409637,436.6770324707031,48908400,0.0,0.0,0.0
2021-11-03 00:00:00-04:00,436.10982154603056,439.7495907183395,435.66548563900415,439.34307861328125,52509800,0.0,0.0,0.0
2021-11-04 00:00:00-04:00,439.94810609389634,441.49856458035435,439.598315273468,441.4134826660156,52847100,0.0,0.0,0.0
2021-11-05 00:00:00-04:00,443.654113248998,444.94929729786503,441.42299917818394,442.945068359375,66390600,0.0,0.0,0.0
2021-11-08 00:00:00-05:00,444.0511523068338,444.55220949770364,442.6330626514163,443.32318115234375,50405200,0.0,0.0,0.0
